asset_id,asset_type,vuln_id,severity,timestamp,source,exploit_available,severity_score,age_days,business_impact,base_likelihood,age_modifier,likelihood,risk_score,risk_category,event_time,threat_likelihood,owner,normalized_risk,confidence,event_source_type,unified_risk,event_date
Linux_2k.log_structured,windows_event,E29,combo,2026-06-25 09:20:24+00:00,ftpd,False,1.0,-171.33,1,0.1,0.0,0.0,0.0,Low,2026-06-25 09:20:24+00:00,,,,,linux,0.0,2026-06-25
Linux_2k.log_structured,windows_event,E29,combo,2026-06-25 09:20:24+00:00,ftpd,False,1.0,-171.33,1,0.1,0.0,0.0,0.0,Low,2026-06-25 09:20:24+00:00,,,,,linux,0.0,2026-06-25
Linux_2k.log_structured,windows_event,E29,combo,2026-06-25 09:20:24+00:00,ftpd,False,1.0,-171.33,1,0.1,0.0,0.0,0.0,Low,2026-06-25 09:20:24+00:00,,,,,linux,0.0,2026-06-25
Linux_2k.log_structured,windows_event,E29,combo,2026-06-25 09:20:24+00:00,ftpd,False,1.0,-171.33,1,0.1,0.0,0.0,0.0,Low,2026-06-25 09:20:24+00:00,,,,,linux,0.0,2026-06-25
Linux_2k.log_structured,windows_event,E29,combo,2026-06-25 09:20:24+00:00,ftpd,False,1.0,-171.33,1,0.1,0.0,0.0,0.0,Low,2026-06-25 09:20:24+00:00,,,,,linux,0.0,2026-06-25
Linux_2k.log_structured,windows_event,E29,combo,2026-06-25 09:20:24+00:00,ftpd,False,1.0,-171.33,1,0.1,0.0,0.0,0.0,Low,2026-06-25 09:20:24+00:00,,,,,linux,0.0,2026-06-25
Linux_2k.log_structured,windows_event,E29,combo,2026-06-25 09:20:24+00:00,ftpd,False,1.0,-171.33,1,0.1,0.0,0.0,0.0,Low,2026-06-25 09:20:24+00:00,,,,,linux,0.0,2026-06-25
Linux_2k.log_structured,windows_event,E29,combo,2026-06-25 09:20:24+00:00,ftpd,False,1.0,-171.33,1,0.1,0.0,0.0,0.0,Low,2026-06-25 09:20:24+00:00,,,,,linux,0.0,2026-06-25
Linux_2k.log_structured,windows_event,E29,combo,2026-06-25 09:20:24+00:00,ftpd,False,1.0,-171.33,1,0.1,0.0,0.0,0.0,Low,2026-06-25 09:20:24+00:00,,,,,linux,0.0,2026-06-25
Linux_2k.log_structured,windows_event,E29,combo,2026-06-25 09:20:24+00:00,ftpd,False,1.0,-171.33,1,0.1,0.0,0.0,0.0,Low,2026-06-25 09:20:24+00:00,,,,,linux,0.0,2026-06-25
Linux_2k.log_structured,windows_event,E29,combo,2026-06-25 09:20:24+00:00,ftpd,False,1.0,-171.33,1,0.1,0.0,0.0,0.0,Low,2026-06-25 09:20:24+00:00,,,,,linux,0.0,2026-06-25
Linux_2k.log_structured,windows_event,E29,combo,2026-06-25 09:20:24+00:00,ftpd,False,1.0,-171.33,1,0.1,0.0,0.0,0.0,Low,2026-06-25 09:20:24+00:00,,,,,linux,0.0,2026-06-25
Linux_2k.log_structured,windows_event,E29,combo,2026-06-25 09:20:24+00:00,ftpd,False,1.0,-171.33,1,0.1,0.0,0.0,0.0,Low,2026-06-25 09:20:24+00:00,,,,,linux,0.0,2026-06-25
Linux_2k.log_structured,windows_event,E29,combo,2026-06-25 19:25:30+00:00,ftpd,False,1.0,-171.75,1,0.1,0.0,0.0,0.0,Low,2026-06-25 19:25:30+00:00,,,,,linux,0.0,2026-06-25
Linux_2k.log_structured,windows_event,E29,combo,2026-06-25 19:25:30+00:00,ftpd,False,1.0,-171.75,1,0.1,0.0,0.0,0.0,Low,2026-06-25 19:25:30+00:00,,,,,linux,0.0,2026-06-25
Linux_2k.log_structured,windows_event,E29,combo,2026-06-25 19:25:30+00:00,ftpd,False,1.0,-171.75,1,0.1,0.0,0.0,0.0,Low,2026-06-25 19:25:30+00:00,,,,,linux,0.0,2026-06-25
Linux_2k.log_structured,windows_event,E29,combo,2026-06-25 19:25:30+00:00,ftpd,False,1.0,-171.75,1,0.1,0.0,0.0,0.0,Low,2026-06-25 19:25:30+00:00,,,,,linux,0.0,2026-06-25
Linux_2k.log_structured,windows_event,E29,combo,2026-06-25 19:25:30+00:00,ftpd,False,1.0,-171.75,1,0.1,0.0,0.0,0.0,Low,2026-06-25 19:25:30+00:00,,,,,linux,0.0,2026-06-25
Linux_2k.log_structured,windows_event,E29,combo,2026-06-25 19:25:30+00:00,ftpd,False,1.0,-171.75,1,0.1,0.0,0.0,0.0,Low,2026-06-25 19:25:30+00:00,,,,,linux,0.0,2026-06-25
Linux_2k.log_structured,windows_event,E29,combo,2026-06-25 19:25:30+00:00,ftpd,False,1.0,-171.75,1,0.1,0.0,0.0,0.0,Low,2026-06-25 19:25:30+00:00,,,,,linux,0.0,2026-06-25
Linux_2k.log_structured,windows_event,E29,combo,2026-06-25 19:25:30+00:00,ftpd,False,1.0,-171.75,1,0.1,0.0,0.0,0.0,Low,2026-06-25 19:25:30+00:00,,,,,linux,0.0,2026-06-25
Linux_2k.log_structured,windows_event,E29,combo,2026-06-25 19:25:30+00:00,ftpd,False,1.0,-171.75,1,0.1,0.0,0.0,0.0,Low,2026-06-25 19:25:30+00:00,,,,,linux,0.0,2026-06-25
Linux_2k.log_structured,windows_event,E29,combo,2026-06-25 19:25:31+00:00,ftpd,False,1.0,-171.75,1,0.1,0.0,0.0,0.0,Low,2026-06-25 19:25:31+00:00,,,,,linux,0.0,2026-06-25
Linux_2k.log_structured,windows_event,E29,combo,2026-06-25 19:25:31+00:00,ftpd,False,1.0,-171.75,1,0.1,0.0,0.0,0.0,Low,2026-06-25 19:25:31+00:00,,,,,linux,0.0,2026-06-25
Linux_2k.log_structured,windows_event,E29,combo,2026-06-25 19:25:31+00:00,ftpd,False,1.0,-171.75,1,0.1,0.0,0.0,0.0,Low,2026-06-25 19:25:31+00:00,,,,,linux,0.0,2026-06-25
Linux_2k.log_structured,windows_event,E29,combo,2026-06-25 19:25:34+00:00,ftpd,False,1.0,-171.75,1,0.1,0.0,0.0,0.0,Low,2026-06-25 19:25:34+00:00,,,,,linux,0.0,2026-06-25
Linux_2k.log_structured,windows_event,E102,combo,2026-06-26 04:04:17+00:00,su(pam_unix),False,1.0,-172.11,1,0.1,0.0,0.0,0.0,Low,2026-06-26 04:04:17+00:00,,,,,linux,0.0,2026-06-26
Linux_2k.log_structured,windows_event,E101,combo,2026-06-26 04:04:17+00:00,su(pam_unix),False,1.0,-172.11,1,0.1,0.0,0.0,0.0,Low,2026-06-26 04:04:17+00:00,,,,,linux,0.0,2026-06-26
Linux_2k.log_structured,windows_event,E37,combo,2026-06-26 04:04:19+00:00,cups,False,1.0,-172.11,1,0.1,0.0,0.0,0.0,Low,2026-06-26 04:04:19+00:00,,,,,linux,0.0,2026-06-26
Linux_2k.log_structured,windows_event,E38,combo,2026-06-26 04:04:24+00:00,cups,False,1.0,-172.11,1,0.1,0.0,0.0,0.0,Low,2026-06-26 04:04:24+00:00,,,,,linux,0.0,2026-06-26
Linux_2k.log_structured,windows_event,E90,combo,2026-06-26 04:04:31+00:00,syslogd 1.4.1,False,1.0,-172.11,1,0.1,0.0,0.0,0.0,Low,2026-06-26 04:04:31+00:00,,,,,linux,0.0,2026-06-26
Linux_2k.log_structured,windows_event,E8,combo,2026-06-26 04:04:31+00:00,logrotate,False,1.0,-172.11,1,0.1,0.0,0.0,0.0,Low,2026-06-26 04:04:31+00:00,,,,,linux,0.0,2026-06-26
Linux_2k.log_structured,windows_event,E102,combo,2026-06-26 04:10:02+00:00,su(pam_unix),False,1.0,-172.11,1,0.1,0.0,0.0,0.0,Low,2026-06-26 04:10:02+00:00,,,,,linux,0.0,2026-06-26
Linux_2k.log_structured,windows_event,E101,combo,2026-06-26 04:10:04+00:00,su(pam_unix),False,1.0,-172.11,1,0.1,0.0,0.0,0.0,Low,2026-06-26 04:10:04+00:00,,,,,linux,0.0,2026-06-26
Linux_2k.log_structured,windows_event,E102,combo,2026-06-27 04:02:47+00:00,su(pam_unix),False,1.0,-173.11,1,0.1,0.0,0.0,0.0,Low,2026-06-27 04:02:47+00:00,,,,,linux,0.0,2026-06-27
Linux_2k.log_structured,windows_event,E101,combo,2026-06-27 04:02:48+00:00,su(pam_unix),False,1.0,-173.11,1,0.1,0.0,0.0,0.0,Low,2026-06-27 04:02:48+00:00,,,,,linux,0.0,2026-06-27
Linux_2k.log_structured,windows_event,E8,combo,2026-06-27 04:02:49+00:00,logrotate,False,1.0,-173.11,1,0.1,0.0,0.0,0.0,Low,2026-06-27 04:02:49+00:00,,,,,linux,0.0,2026-06-27
Linux_2k.log_structured,windows_event,E102,combo,2026-06-27 04:08:56+00:00,su(pam_unix),False,1.0,-173.11,1,0.1,0.0,0.0,0.0,Low,2026-06-27 04:08:56+00:00,,,,,linux,0.0,2026-06-27
Linux_2k.log_structured,windows_event,E101,combo,2026-06-27 04:08:57+00:00,su(pam_unix),False,1.0,-173.11,1,0.1,0.0,0.0,0.0,Low,2026-06-27 04:08:57+00:00,,,,,linux,0.0,2026-06-27
Linux_2k.log_structured,windows_event,E18,combo,2026-06-27 08:05:37+00:00,sshd(pam_unix),False,1.0,-173.28,1,0.1,0.0,0.0,0.0,Low,2026-06-27 08:05:37+00:00,,,,,linux,0.0,2026-06-27
Linux_2k.log_structured,windows_event,E18,combo,2026-06-27 08:05:39+00:00,sshd(pam_unix),False,1.0,-173.28,1,0.1,0.0,0.0,0.0,Low,2026-06-27 08:05:39+00:00,,,,,linux,0.0,2026-06-27
Linux_2k.log_structured,windows_event,E18,combo,2026-06-27 08:05:39+00:00,sshd(pam_unix),False,1.0,-173.28,1,0.1,0.0,0.0,0.0,Low,2026-06-27 08:05:39+00:00,,,,,linux,0.0,2026-06-27
Linux_2k.log_structured,windows_event,E18,combo,2026-06-27 08:05:39+00:00,sshd(pam_unix),False,1.0,-173.28,1,0.1,0.0,0.0,0.0,Low,2026-06-27 08:05:39+00:00,,,,,linux,0.0,2026-06-27
Linux_2k.log_structured,windows_event,E18,combo,2026-06-27 08:05:39+00:00,sshd(pam_unix),False,1.0,-173.28,1,0.1,0.0,0.0,0.0,Low,2026-06-27 08:05:39+00:00,,,,,linux,0.0,2026-06-27
Linux_2k.log_structured,windows_event,E102,combo,2026-06-28 04:03:15+00:00,su(pam_unix),False,1.0,-174.11,1,0.1,0.0,0.0,0.0,Low,2026-06-28 04:03:15+00:00,,,,,linux,0.0,2026-06-28
Linux_2k.log_structured,windows_event,E101,combo,2026-06-28 04:03:16+00:00,su(pam_unix),False,1.0,-174.11,1,0.1,0.0,0.0,0.0,Low,2026-06-28 04:03:16+00:00,,,,,linux,0.0,2026-06-28
Linux_2k.log_structured,windows_event,E8,combo,2026-06-28 04:03:17+00:00,logrotate,False,1.0,-174.11,1,0.1,0.0,0.0,0.0,Low,2026-06-28 04:03:17+00:00,,,,,linux,0.0,2026-06-28
Linux_2k.log_structured,windows_event,E102,combo,2026-06-28 04:09:00+00:00,su(pam_unix),False,1.0,-174.11,1,0.1,0.0,0.0,0.0,Low,2026-06-28 04:09:00+00:00,,,,,linux,0.0,2026-06-28
Linux_2k.log_structured,windows_event,E101,combo,2026-06-28 04:09:01+00:00,su(pam_unix),False,1.0,-174.11,1,0.1,0.0,0.0,0.0,Low,2026-06-28 04:09:01+00:00,,,,,linux,0.0,2026-06-28
Linux_2k.log_structured,windows_event,E18,combo,2026-06-28 08:10:24+00:00,sshd(pam_unix),False,1.0,-174.28,1,0.1,0.0,0.0,0.0,Low,2026-06-28 08:10:24+00:00,,,,,linux,0.0,2026-06-28
Linux_2k.log_structured,windows_event,E18,combo,2026-06-28 08:10:24+00:00,sshd(pam_unix),False,1.0,-174.28,1,0.1,0.0,0.0,0.0,Low,2026-06-28 08:10:24+00:00,,,,,linux,0.0,2026-06-28
Linux_2k.log_structured,windows_event,E18,combo,2026-06-28 08:10:24+00:00,sshd(pam_unix),False,1.0,-174.28,1,0.1,0.0,0.0,0.0,Low,2026-06-28 08:10:24+00:00,,,,,linux,0.0,2026-06-28
Linux_2k.log_structured,windows_event,E18,combo,2026-06-28 08:10:24+00:00,sshd(pam_unix),False,1.0,-174.28,1,0.1,0.0,0.0,0.0,Low,2026-06-28 08:10:24+00:00,,,,,linux,0.0,2026-06-28
Linux_2k.log_structured,windows_event,E18,combo,2026-06-28 08:10:25+00:00,sshd(pam_unix),False,1.0,-174.28,1,0.1,0.0,0.0,0.0,Low,2026-06-28 08:10:25+00:00,,,,,linux,0.0,2026-06-28
Linux_2k.log_structured,windows_event,E18,combo,2026-06-28 08:10:26+00:00,sshd(pam_unix),False,1.0,-174.28,1,0.1,0.0,0.0,0.0,Low,2026-06-28 08:10:26+00:00,,,,,linux,0.0,2026-06-28
Linux_2k.log_structured,windows_event,E18,combo,2026-06-28 08:10:28+00:00,sshd(pam_unix),False,1.0,-174.28,1,0.1,0.0,0.0,0.0,Low,2026-06-28 08:10:28+00:00,,,,,linux,0.0,2026-06-28
Linux_2k.log_structured,windows_event,E18,combo,2026-06-28 08:10:29+00:00,sshd(pam_unix),False,1.0,-174.28,1,0.1,0.0,0.0,0.0,Low,2026-06-28 08:10:29+00:00,,,,,linux,0.0,2026-06-28
Linux_2k.log_structured,windows_event,E18,combo,2026-06-28 08:10:30+00:00,sshd(pam_unix),False,1.0,-174.28,1,0.1,0.0,0.0,0.0,Low,2026-06-28 08:10:30+00:00,,,,,linux,0.0,2026-06-28
Linux_2k.log_structured,windows_event,E18,combo,2026-06-28 20:58:46+00:00,sshd(pam_unix),False,1.0,-174.81,1,0.1,0.0,0.0,0.0,Low,2026-06-28 20:58:46+00:00,,,,,linux,0.0,2026-06-28
Linux_2k.log_structured,windows_event,E18,combo,2026-06-28 20:58:46+00:00,sshd(pam_unix),False,1.0,-174.81,1,0.1,0.0,0.0,0.0,Low,2026-06-28 20:58:46+00:00,,,,,linux,0.0,2026-06-28
Linux_2k.log_structured,windows_event,E18,combo,2026-06-28 20:58:47+00:00,sshd(pam_unix),False,1.0,-174.81,1,0.1,0.0,0.0,0.0,Low,2026-06-28 20:58:47+00:00,,,,,linux,0.0,2026-06-28
Linux_2k.log_structured,windows_event,E18,combo,2026-06-28 20:58:50+00:00,sshd(pam_unix),False,1.0,-174.81,1,0.1,0.0,0.0,0.0,Low,2026-06-28 20:58:50+00:00,,,,,linux,0.0,2026-06-28
Linux_2k.log_structured,windows_event,E18,combo,2026-06-28 20:58:52+00:00,sshd(pam_unix),False,1.0,-174.81,1,0.1,0.0,0.0,0.0,Low,2026-06-28 20:58:52+00:00,,,,,linux,0.0,2026-06-28
Linux_2k.log_structured,windows_event,E18,combo,2026-06-28 20:58:53+00:00,sshd(pam_unix),False,1.0,-174.81,1,0.1,0.0,0.0,0.0,Low,2026-06-28 20:58:53+00:00,,,,,linux,0.0,2026-06-28
Linux_2k.log_structured,windows_event,E18,combo,2026-06-28 20:58:53+00:00,sshd(pam_unix),False,1.0,-174.81,1,0.1,0.0,0.0,0.0,Low,2026-06-28 20:58:53+00:00,,,,,linux,0.0,2026-06-28
Linux_2k.log_structured,windows_event,E18,combo,2026-06-28 20:58:55+00:00,sshd(pam_unix),False,1.0,-174.81,1,0.1,0.0,0.0,0.0,Low,2026-06-28 20:58:55+00:00,,,,,linux,0.0,2026-06-28
Linux_2k.log_structured,windows_event,E18,combo,2026-06-28 20:58:55+00:00,sshd(pam_unix),False,1.0,-174.81,1,0.1,0.0,0.0,0.0,Low,2026-06-28 20:58:55+00:00,,,,,linux,0.0,2026-06-28
Linux_2k.log_structured,windows_event,E18,combo,2026-06-28 20:58:55+00:00,sshd(pam_unix),False,1.0,-174.81,1,0.1,0.0,0.0,0.0,Low,2026-06-28 20:58:55+00:00,,,,,linux,0.0,2026-06-28
Linux_2k.log_structured,windows_event,E27,combo,2026-06-28 21:42:46+00:00,sshd(pam_unix),False,1.0,-174.85,1,0.1,0.0,0.0,0.0,Low,2026-06-28 21:42:46+00:00,,,,,linux,0.0,2026-06-28
Linux_2k.log_structured,windows_event,E16,combo,2026-06-28 21:42:46+00:00,sshd(pam_unix),False,1.0,-174.85,1,0.1,0.0,0.0,0.0,Low,2026-06-28 21:42:46+00:00,,,,,linux,0.0,2026-06-28
Linux_2k.log_structured,windows_event,E27,combo,2026-06-28 21:42:46+00:00,sshd(pam_unix),False,1.0,-174.85,1,0.1,0.0,0.0,0.0,Low,2026-06-28 21:42:46+00:00,,,,,linux,0.0,2026-06-28
Linux_2k.log_structured,windows_event,E16,combo,2026-06-28 21:42:46+00:00,sshd(pam_unix),False,1.0,-174.85,1,0.1,0.0,0.0,0.0,Low,2026-06-28 21:42:46+00:00,,,,,linux,0.0,2026-06-28
Linux_2k.log_structured,windows_event,E27,combo,2026-06-28 21:42:46+00:00,sshd(pam_unix),False,1.0,-174.85,1,0.1,0.0,0.0,0.0,Low,2026-06-28 21:42:46+00:00,,,,,linux,0.0,2026-06-28
Linux_2k.log_structured,windows_event,E16,combo,2026-06-28 21:42:46+00:00,sshd(pam_unix),False,1.0,-174.85,1,0.1,0.0,0.0,0.0,Low,2026-06-28 21:42:46+00:00,,,,,linux,0.0,2026-06-28
Linux_2k.log_structured,windows_event,E27,combo,2026-06-28 21:42:46+00:00,sshd(pam_unix),False,1.0,-174.85,1,0.1,0.0,0.0,0.0,Low,2026-06-28 21:42:46+00:00,,,,,linux,0.0,2026-06-28
Linux_2k.log_structured,windows_event,E16,combo,2026-06-28 21:42:46+00:00,sshd(pam_unix),False,1.0,-174.85,1,0.1,0.0,0.0,0.0,Low,2026-06-28 21:42:46+00:00,,,,,linux,0.0,2026-06-28
Linux_2k.log_structured,windows_event,E27,combo,2026-06-28 21:42:46+00:00,sshd(pam_unix),False,1.0,-174.85,1,0.1,0.0,0.0,0.0,Low,2026-06-28 21:42:46+00:00,,,,,linux,0.0,2026-06-28
Linux_2k.log_structured,windows_event,E16,combo,2026-06-28 21:42:46+00:00,sshd(pam_unix),False,1.0,-174.85,1,0.1,0.0,0.0,0.0,Low,2026-06-28 21:42:46+00:00,,,,,linux,0.0,2026-06-28
Linux_2k.log_structured,windows_event,E29,combo,2026-06-29 03:22:22+00:00,ftpd,False,1.0,-175.08,1,0.1,0.0,0.0,0.0,Low,2026-06-29 03:22:22+00:00,,,,,linux,0.0,2026-06-29
Linux_2k.log_structured,windows_event,E29,combo,2026-06-29 03:22:22+00:00,ftpd,False,1.0,-175.08,1,0.1,0.0,0.0,0.0,Low,2026-06-29 03:22:22+00:00,,,,,linux,0.0,2026-06-29
Linux_2k.log_structured,windows_event,E29,combo,2026-06-29 03:22:22+00:00,ftpd,False,1.0,-175.08,1,0.1,0.0,0.0,0.0,Low,2026-06-29 03:22:22+00:00,,,,,linux,0.0,2026-06-29
Linux_2k.log_structured,windows_event,E29,combo,2026-06-29 03:22:22+00:00,ftpd,False,1.0,-175.08,1,0.1,0.0,0.0,0.0,Low,2026-06-29 03:22:22+00:00,,,,,linux,0.0,2026-06-29
Linux_2k.log_structured,windows_event,E29,combo,2026-06-29 03:22:22+00:00,ftpd,False,1.0,-175.08,1,0.1,0.0,0.0,0.0,Low,2026-06-29 03:22:22+00:00,,,,,linux,0.0,2026-06-29
Linux_2k.log_structured,windows_event,E29,combo,2026-06-29 03:22:22+00:00,ftpd,False,1.0,-175.08,1,0.1,0.0,0.0,0.0,Low,2026-06-29 03:22:22+00:00,,,,,linux,0.0,2026-06-29
Linux_2k.log_structured,windows_event,E29,combo,2026-06-29 03:22:22+00:00,ftpd,False,1.0,-175.08,1,0.1,0.0,0.0,0.0,Low,2026-06-29 03:22:22+00:00,,,,,linux,0.0,2026-06-29
Linux_2k.log_structured,windows_event,E29,combo,2026-06-29 03:22:22+00:00,ftpd,False,1.0,-175.08,1,0.1,0.0,0.0,0.0,Low,2026-06-29 03:22:22+00:00,,,,,linux,0.0,2026-06-29
Linux_2k.log_structured,windows_event,E29,combo,2026-06-29 03:22:22+00:00,ftpd,False,1.0,-175.08,1,0.1,0.0,0.0,0.0,Low,2026-06-29 03:22:22+00:00,,,,,linux,0.0,2026-06-29
Linux_2k.log_structured,windows_event,E29,combo,2026-06-29 03:22:22+00:00,ftpd,False,1.0,-175.08,1,0.1,0.0,0.0,0.0,Low,2026-06-29 03:22:22+00:00,,,,,linux,0.0,2026-06-29
Linux_2k.log_structured,windows_event,E29,combo,2026-06-29 03:22:22+00:00,ftpd,False,1.0,-175.08,1,0.1,0.0,0.0,0.0,Low,2026-06-29 03:22:22+00:00,,,,,linux,0.0,2026-06-29
Linux_2k.log_structured,windows_event,E29,combo,2026-06-29 03:22:22+00:00,ftpd,False,1.0,-175.08,1,0.1,0.0,0.0,0.0,Low,2026-06-29 03:22:22+00:00,,,,,linux,0.0,2026-06-29
Linux_2k.log_structured,windows_event,E29,combo,2026-06-29 03:22:22+00:00,ftpd,False,1.0,-175.08,1,0.1,0.0,0.0,0.0,Low,2026-06-29 03:22:22+00:00,,,,,linux,0.0,2026-06-29
Linux_2k.log_structured,windows_event,E29,combo,2026-06-29 03:22:22+00:00,ftpd,False,1.0,-175.08,1,0.1,0.0,0.0,0.0,Low,2026-06-29 03:22:22+00:00,,,,,linux,0.0,2026-06-29
Linux_2k.log_structured,windows_event,E29,combo,2026-06-29 03:22:22+00:00,ftpd,False,1.0,-175.08,1,0.1,0.0,0.0,0.0,Low,2026-06-29 03:22:22+00:00,,,,,linux,0.0,2026-06-29
Linux_2k.log_structured,windows_event,E29,combo,2026-06-29 03:22:22+00:00,ftpd,False,1.0,-175.08,1,0.1,0.0,0.0,0.0,Low,2026-06-29 03:22:22+00:00,,,,,linux,0.0,2026-06-29
Linux_2k.log_structured,windows_event,E29,combo,2026-06-29 03:22:22+00:00,ftpd,False,1.0,-175.08,1,0.1,0.0,0.0,0.0,Low,2026-06-29 03:22:22+00:00,,,,,linux,0.0,2026-06-29
Linux_2k.log_structured,windows_event,E29,combo,2026-06-29 03:22:22+00:00,ftpd,False,1.0,-175.08,1,0.1,0.0,0.0,0.0,Low,2026-06-29 03:22:22+00:00,,,,,linux,0.0,2026-06-29
Linux_2k.log_structured,windows_event,E29,combo,2026-06-29 03:22:22+00:00,ftpd,False,1.0,-175.08,1,0.1,0.0,0.0,0.0,Low,2026-06-29 03:22:22+00:00,,,,,linux,0.0,2026-06-29
Linux_2k.log_structured,windows_event,E29,combo,2026-06-29 03:22:22+00:00,ftpd,False,1.0,-175.08,1,0.1,0.0,0.0,0.0,Low,2026-06-29 03:22:22+00:00,,,,,linux,0.0,2026-06-29
Linux_2k.log_structured,windows_event,E29,combo,2026-06-29 03:22:22+00:00,ftpd,False,1.0,-175.08,1,0.1,0.0,0.0,0.0,Low,2026-06-29 03:22:22+00:00,,,,,linux,0.0,2026-06-29
Linux_2k.log_structured,windows_event,E29,combo,2026-06-29 03:22:22+00:00,ftpd,False,1.0,-175.08,1,0.1,0.0,0.0,0.0,Low,2026-06-29 03:22:22+00:00,,,,,linux,0.0,2026-06-29
Linux_2k.log_structured,windows_event,E29,combo,2026-06-29 03:22:23+00:00,ftpd,False,1.0,-175.08,1,0.1,0.0,0.0,0.0,Low,2026-06-29 03:22:23+00:00,,,,,linux,0.0,2026-06-29
Linux_2k.log_structured,windows_event,E102,combo,2026-06-29 04:03:10+00:00,su(pam_unix),False,1.0,-175.11,1,0.1,0.0,0.0,0.0,Low,2026-06-29 04:03:10+00:00,,,,,linux,0.0,2026-06-29
Linux_2k.log_structured,windows_event,E101,combo,2026-06-29 04:03:11+00:00,su(pam_unix),False,1.0,-175.11,1,0.1,0.0,0.0,0.0,Low,2026-06-29 04:03:11+00:00,,,,,linux,0.0,2026-06-29
Linux_2k.log_structured,windows_event,E8,combo,2026-06-29 04:03:12+00:00,logrotate,False,1.0,-175.11,1,0.1,0.0,0.0,0.0,Low,2026-06-29 04:03:12+00:00,,,,,linux,0.0,2026-06-29
Linux_2k.log_structured,windows_event,E102,combo,2026-06-29 04:09:29+00:00,su(pam_unix),False,1.0,-175.11,1,0.1,0.0,0.0,0.0,Low,2026-06-29 04:09:29+00:00,,,,,linux,0.0,2026-06-29
Linux_2k.log_structured,windows_event,E101,combo,2026-06-29 04:09:30+00:00,su(pam_unix),False,1.0,-175.11,1,0.1,0.0,0.0,0.0,Low,2026-06-29 04:09:30+00:00,,,,,linux,0.0,2026-06-29
Linux_2k.log_structured,windows_event,E18,combo,2026-06-29 10:08:19+00:00,sshd(pam_unix),False,1.0,-175.36,1,0.1,0.0,0.0,0.0,Low,2026-06-29 10:08:19+00:00,,,,,linux,0.0,2026-06-29
Linux_2k.log_structured,windows_event,E18,combo,2026-06-29 10:08:19+00:00,sshd(pam_unix),False,1.0,-175.36,1,0.1,0.0,0.0,0.0,Low,2026-06-29 10:08:19+00:00,,,,,linux,0.0,2026-06-29
Linux_2k.log_structured,windows_event,E18,combo,2026-06-29 10:08:19+00:00,sshd(pam_unix),False,1.0,-175.36,1,0.1,0.0,0.0,0.0,Low,2026-06-29 10:08:19+00:00,,,,,linux,0.0,2026-06-29
Linux_2k.log_structured,windows_event,E18,combo,2026-06-29 10:08:19+00:00,sshd(pam_unix),False,1.0,-175.36,1,0.1,0.0,0.0,0.0,Low,2026-06-29 10:08:19+00:00,,,,,linux,0.0,2026-06-29
Linux_2k.log_structured,windows_event,E18,combo,2026-06-29 10:08:19+00:00,sshd(pam_unix),False,1.0,-175.36,1,0.1,0.0,0.0,0.0,Low,2026-06-29 10:08:19+00:00,,,,,linux,0.0,2026-06-29
Linux_2k.log_structured,windows_event,E18,combo,2026-06-29 10:08:19+00:00,sshd(pam_unix),False,1.0,-175.36,1,0.1,0.0,0.0,0.0,Low,2026-06-29 10:08:19+00:00,,,,,linux,0.0,2026-06-29
Linux_2k.log_structured,windows_event,E18,combo,2026-06-29 10:08:19+00:00,sshd(pam_unix),False,1.0,-175.36,1,0.1,0.0,0.0,0.0,Low,2026-06-29 10:08:19+00:00,,,,,linux,0.0,2026-06-29
Linux_2k.log_structured,windows_event,E18,combo,2026-06-29 10:08:20+00:00,sshd(pam_unix),False,1.0,-175.36,1,0.1,0.0,0.0,0.0,Low,2026-06-29 10:08:20+00:00,,,,,linux,0.0,2026-06-29
Linux_2k.log_structured,windows_event,E18,combo,2026-06-29 10:08:20+00:00,sshd(pam_unix),False,1.0,-175.36,1,0.1,0.0,0.0,0.0,Low,2026-06-29 10:08:20+00:00,,,,,linux,0.0,2026-06-29
Linux_2k.log_structured,windows_event,E18,combo,2026-06-29 10:08:20+00:00,sshd(pam_unix),False,1.0,-175.36,1,0.1,0.0,0.0,0.0,Low,2026-06-29 10:08:20+00:00,,,,,linux,0.0,2026-06-29
Linux_2k.log_structured,windows_event,E29,combo,2026-06-29 10:48:01+00:00,ftpd,False,1.0,-175.39,1,0.1,0.0,0.0,0.0,Low,2026-06-29 10:48:01+00:00,,,,,linux,0.0,2026-06-29
Linux_2k.log_structured,windows_event,E29,combo,2026-06-29 10:48:01+00:00,ftpd,False,1.0,-175.39,1,0.1,0.0,0.0,0.0,Low,2026-06-29 10:48:01+00:00,,,,,linux,0.0,2026-06-29
Linux_2k.log_structured,windows_event,E29,combo,2026-06-29 10:48:01+00:00,ftpd,False,1.0,-175.39,1,0.1,0.0,0.0,0.0,Low,2026-06-29 10:48:01+00:00,,,,,linux,0.0,2026-06-29
Linux_2k.log_structured,windows_event,E29,combo,2026-06-29 10:48:01+00:00,ftpd,False,1.0,-175.39,1,0.1,0.0,0.0,0.0,Low,2026-06-29 10:48:01+00:00,,,,,linux,0.0,2026-06-29
Linux_2k.log_structured,windows_event,E29,combo,2026-06-29 10:48:01+00:00,ftpd,False,1.0,-175.39,1,0.1,0.0,0.0,0.0,Low,2026-06-29 10:48:01+00:00,,,,,linux,0.0,2026-06-29
